processed 10241 tokens with 284 phrases; found: 160 phrases; correct: 124.
accuracy:  96.98%; precision:  77.50%; recall:  43.66%; FB1:  55.86
LOCAL_FISICO_AGUACURSO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_AGUAMASSA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_PLANETA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_RELEVO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_HUMANO_CONSTRUCAO: precision:  40.00%; recall:  10.00%; FB1:  16.00  5
LOCAL_HUMANO_DIVISAO: precision:  88.89%; recall:  47.76%; FB1:  62.14  36
LOCAL_HUMANO_PAIS: precision:  69.70%; recall:  47.92%; FB1:  56.79  33
LOCAL_HUMANO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  3
 LOCAL_HUMANO_RUA: precision:  57.14%; recall:  50.00%; FB1:  53.33  7
LOCAL_VIRTUAL_COMSOCIAL: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_VIRTUAL_OBRA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_VIRTUAL_SITIO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_LIVRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_PROGRAMA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
TEMPO_TEMPO_CALEND_DATA: precision:  83.10%; recall:  65.56%; FB1:  73.29  71
TEMPO_TEMPO_CALEND_INTERVALO: precision:  80.00%; recall:  50.00%; FB1:  61.54  5
