processed 10810 tokens with 215 phrases; found: 430 phrases; correct: 43.
accuracy:  89.36%; precision:  10.00%; recall:  20.00%; FB1:  13.33
LOCAL_HUMANO_CONSTRUCAO: precision:  20.00%; recall:  20.00%; FB1:  20.00  5
LOCAL_HUMANO_DIVISAO: precision:   8.57%; recall:  35.71%; FB1:  13.82  175
LOCAL_HUMANO_PAIS: precision:  21.74%; recall:   6.58%; FB1:  10.10  23
LOCAL_HUMANO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
 LOCAL_HUMANO_RUA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_FILME: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
OBRA_REPRODUZIDA_LIVRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
ORGANIZACAO_ADMINISTRACAO_SUB: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
ORGANIZACAO_INSTITUICAO_SUB: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
TEMPO_TEMPO_CALEND_DATA: precision:   9.87%; recall:  33.33%; FB1:  15.22  223
TEMPO_TEMPO_CALEND_HORA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
TEMPO_TEMPO_CALEND_INTERVALO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
