precision: 53.45	recall: 49.77	FB1: 51.53	accuracy: 90.89
precision: 28.48	recall: 16.70	FB1: 19.43	ACONTECIMENTO
precision: 19.92	recall: 10.97	FB1: 11.87	COISA
precision: 48.60	recall: 38.88	FB1: 42.49	ORGANIZACAO
precision: 72.12	recall: 57.07	FB1: 63.30	TEMPO
precision: 34.89	recall: 20.29	FB1: 24.76	OBRA
precision: 56.14	recall: 55.22	FB1: 54.44	VALOR
precision: 11.43	recall: 05.00	FB1: 06.84	OUTRO
precision: 51.36	recall: 68.72	FB1: 58.41	PESSOA
precision: 53.79	recall: 60.46	FB1: 56.46	LOCAL
precision: 10.56	recall: 04.12	FB1: 05.41	ABSTRACCAO
