precision: 21.40	recall: 23.20	FB1: 22.25	accuracy: 84.75
precision: 14.03	recall: 11.54	FB1: 12.22	ACONTECIMENTO
precision: 17.68	recall: 06.72	FB1: 09.09	COISA
precision: 31.56	recall: 24.53	FB1: 27.08	ORGANIZACAO
precision: 13.27	recall: 34.29	FB1: 18.71	TEMPO
precision: 05.82	recall: 04.20	FB1: 04.78	OBRA
precision: 22.72	recall: 18.27	FB1: 19.50	VALOR
precision: 05.71	recall: 03.98	FB1: 04.16	OUTRO
precision: 27.46	recall: 19.35	FB1: 22.37	PESSOA
precision: 49.01	recall: 40.95	FB1: 43.97	LOCAL
precision: 04.48	recall: 02.70	FB1: 03.27	ABSTRACCAO
