processed 8534 tokens with 212 phrases; found: 124 phrases; correct: 92.
accuracy:  97.11%; precision:  74.19%; recall:  43.40%; FB1:  54.76
LOCAL_FISICO_AGUAMASSA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
LOCAL_FISICO_PLANETA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_RELEVO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_HUMANO_CONSTRUCAO: precision:  40.00%; recall:  22.22%; FB1:  28.57  5
LOCAL_HUMANO_DIVISAO: precision:  71.43%; recall:  35.71%; FB1:  47.62  21
LOCAL_HUMANO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_HUMANO_PAIS: precision:  68.57%; recall:  44.44%; FB1:  53.93  35
LOCAL_HUMANO_REGIAO: precision: 100.00%; recall:  20.00%; FB1:  33.33  1
 LOCAL_HUMANO_RUA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
LOCAL_VIRTUAL_COMSOCIAL: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_VIRTUAL_SITIO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_LIVRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
TEMPO_TEMPO_CALEND_DATA: precision:  84.91%; recall:  61.64%; FB1:  71.43  53
TEMPO_TEMPO_CALEND_HORA: precision:  50.00%; recall:  20.00%; FB1:  28.57  2
TEMPO_TEMPO_CALEND_INTERVALO: precision: 100.00%; recall:  80.00%; FB1:  88.89  4
