precision: 87.44	recall: 79.07	FB1: 83.04	M_FB1: 83.05	accuracy: 95.80
precision: 96.54	recall: 86.47	FB1: 90.95	MFB1: 91.23	Hora
precision: 49.35	recall: 23.83	FB1: 31.68	MFB1: 32.14	Evento
precision: 81.17	recall: 72.28	FB1: 76.40	MFB1: 76.47	Organizacao
precision: 79.54	recall: 60.96	FB1: 68.45	MFB1: 69.02	Curso
precision: 87.71	recall: 76.93	FB1: 81.90	MFB1: 81.97	Pessoa
precision: 79.81	recall: 71.22	FB1: 75.15	MFB1: 75.27	Localizacao
precision: 94.57	recall: 93.58	FB1: 94.05	MFB1: 94.07	Data
precision: 90.72	recall: 89.76	FB1: 90.18	MFB1: 90.24	UnidadeOrganica
