processed 18643 tokens with 1258 phrases; found: 1160 phrases; correct: 1043.
accuracy:  96.59%; precision:  89.91%; recall:  82.91%; FB1:  86.27
            Curso: precision:  72.73%; recall:  48.98%; FB1:  58.54  33
             Data: precision:  97.87%; recall:  98.47%; FB1:  98.17  329
           Evento: precision:  63.16%; recall:  32.43%; FB1:  42.86  19
             Hora: precision: 100.00%; recall:  96.55%; FB1:  98.25  112
      Localizacao: precision:  75.86%; recall:  68.22%; FB1:  71.84  116
      Organizacao: precision:  81.31%; recall:  70.45%; FB1:  75.49  214
           Pessoa: precision:  89.93%; recall:  79.29%; FB1:  84.28  149
  UnidadeOrganica: precision:  94.15%; recall:  96.20%; FB1:  95.16  188
