processed 5325 tokens with 507 phrases; found: 662 phrases; correct: 91.
accuracy:  80.47%; precision:  13.75%; recall:  17.95%; FB1:  15.57
      ABSTRACCAO_: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
ABSTRACCAO_DISCIPLINA: precision:   0.00%; recall:   0.00%; FB1:   0.00  16
ABSTRACCAO_ESTADO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
 ABSTRACCAO_IDEIA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
  ABSTRACCAO_NOME: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
ACONTECIMENTO_EFEMERIDE: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
ACONTECIMENTO_EVENTO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
ACONTECIMENTO_ORGANIZADO: precision:  50.00%; recall:  19.05%; FB1:  27.59  8
     COISA_CLASSE: precision:   4.17%; recall:  18.52%; FB1:   6.80  120
    COISA_OBJECTO: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
      COISA_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
     LOCAL_FISICO: precision:  25.00%; recall:  16.67%; FB1:  20.00  4
     LOCAL_HUMANO: precision:  54.41%; recall:  33.94%; FB1:  41.81  68
      LOCAL_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
    LOCAL_VIRTUAL: precision:  20.00%; recall:  50.00%; FB1:  28.57  5
        OBRA_ARTE: precision:   0.00%; recall:   0.00%; FB1:   0.00  5
       OBRA_PLANO: precision:   0.00%; recall:   0.00%; FB1:   0.00  13
 OBRA_REPRODUZIDA: precision:   0.00%; recall:   0.00%; FB1:   0.00  16
ORGANIZACAO_ADMINISTRACAO: precision:  16.67%; recall:   5.88%; FB1:   8.70  6
ORGANIZACAO_EMPRESA: precision:   0.00%; recall:   0.00%; FB1:   0.00  6
ORGANIZACAO_INSTITUICAO: precision:   7.69%; recall:   4.55%; FB1:   5.71  13
     PESSOA_CARGO: precision:  14.29%; recall:  20.00%; FB1:  16.67  21
PESSOA_GRUPOCARGO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
  PESSOA_GRUPOIND: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
PESSOA_GRUPOMEMBRO: precision:   1.47%; recall:   3.85%; FB1:   2.13  68
PESSOA_INDIVIDUAL: precision:  12.73%; recall:  12.73%; FB1:  12.73  110
      PESSOA_POVO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
    TEMPO_DURACAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  18
 TEMPO_FREQUENCIA: precision:   0.00%; recall:   0.00%; FB1:   0.00  7
   TEMPO_GENERICO: precision:   7.14%; recall:  33.33%; FB1:  11.76  14
TEMPO_TEMPO_CALEND: precision:  18.35%; recall:  31.25%; FB1:  23.12  109
VALOR_CLASSIFICACAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
      VALOR_MOEDA: precision:  16.67%; recall:  11.11%; FB1:  13.33  6
 VALOR_QUANTIDADE: precision:   5.88%; recall:  11.11%; FB1:   7.69  17
