processed 21878 tokens with 1409 phrases; found: 241 phrases; correct: 44.
accuracy:  83.42%; precision:  18.26%; recall:   3.12%; FB1:   5.33
            Curso: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Data: precision:  19.39%; recall:  11.66%; FB1:  14.56  196
           Evento: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Hora: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
      Localizacao: precision:  16.67%; recall:   0.51%; FB1:   0.99  6
      Organizacao: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
           Pessoa: precision:   5.71%; recall:   0.93%; FB1:   1.61  35
  UnidadeOrganica: precision: 100.00%; recall:   1.81%; FB1:   3.55  3
