processed 18493 tokens with 1255 phrases; found: 1378 phrases; correct: 887.
accuracy:  94.45%; precision:  64.37%; recall:  70.68%; FB1:  67.38
            Curso: precision:  39.06%; recall:  51.02%; FB1:  44.25  64
             Data: precision:  91.79%; recall:  92.64%; FB1:  92.21  329
           Evento: precision:  14.29%; recall:  21.62%; FB1:  17.20  56
             Hora: precision: 100.00%; recall:  85.22%; FB1:  92.02  98
      Localizacao: precision:  42.11%; recall:  49.61%; FB1:  45.55  152
      Organizacao: precision:  57.14%; recall:  56.68%; FB1:  56.91  245
           Pessoa: precision:  55.15%; recall:  53.85%; FB1:  54.49  165
  UnidadeOrganica: precision:  59.11%; recall:  86.89%; FB1:  70.35  269
