processed 10010 tokens with 329 phrases; found: 193 phrases; correct: 127.
accuracy:  95.91%; precision:  65.80%; recall:  38.60%; FB1:  48.66
LOCAL_FISICO_AGUAMASSA: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
LOCAL_FISICO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_PLANETA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_RELEVO: precision: 100.00%; recall:  20.00%; FB1:  33.33  1
LOCAL_HUMANO_CONSTRUCAO: precision:  60.00%; recall:  15.00%; FB1:  24.00  5
LOCAL_HUMANO_DIVISAO: precision:  63.33%; recall:  40.43%; FB1:  49.35  60
LOCAL_HUMANO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_HUMANO_PAIS: precision:  53.66%; recall:  46.81%; FB1:  50.00  41
LOCAL_HUMANO_REGIAO: precision:  25.00%; recall:   7.69%; FB1:  11.76  4
 LOCAL_HUMANO_RUA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
LOCAL_VIRTUAL_COMSOCIAL: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_LIVRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
ORGANIZACAO_ADMINISTRACAO_SUB: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
TEMPO_TEMPO_CALEND_DATA: precision:  78.21%; recall:  59.22%; FB1:  67.40  78
TEMPO_TEMPO_CALEND_HORA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
TEMPO_TEMPO_CALEND_INTERVALO: precision: 100.00%; recall:  20.00%; FB1:  33.33  1
