processed 7714 tokens with 242 phrases; found: 358 phrases; correct: 83.
accuracy:  93.26%; precision:  23.18%; recall:  34.30%; FB1:  27.67
LOCAL_FISICO_AGUAMASSA: precision:   0.00%; recall:   0.00%; FB1:   0.00  22
LOCAL_FISICO_ILHA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
LOCAL_FISICO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
LOCAL_HUMANO_CONSTRUCAO: precision:  25.00%; recall:  16.67%; FB1:  20.00  4
LOCAL_HUMANO_DIVISAO: precision:  60.78%; recall:  54.39%; FB1:  57.41  51
LOCAL_HUMANO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
LOCAL_HUMANO_PAIS: precision:  75.86%; recall:  28.95%; FB1:  41.90  29
LOCAL_HUMANO_REGIAO: precision:   5.48%; recall:  30.77%; FB1:   9.30  73
 LOCAL_HUMANO_RUA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
LOCAL_VIRTUAL_SITIO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_FILME: precision:   0.00%; recall:   0.00%; FB1:   0.00  18
OBRA_REPRODUZIDA_LIVRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
OBRA_REPRODUZIDA_MUSICA: precision:   0.00%; recall:   0.00%; FB1:   0.00  9
ORGANIZACAO_ADMINISTRACAO_SUB: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
TEMPO_TEMPO_CALEND_DATA: precision:  19.53%; recall:  35.21%; FB1:  25.13  128
TEMPO_TEMPO_CALEND_HORA: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
TEMPO_TEMPO_CALEND_INTERVALO: precision:   0.00%; recall:   0.00%; FB1:   0.00  10
