processed 7714 tokens with 242 phrases; found: 190 phrases; correct: 36.
accuracy:  90.68%; precision:  18.95%; recall:  14.88%; FB1:  16.67
LOCAL_FISICO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_FISICO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_HUMANO_CONSTRUCAO: precision:  14.29%; recall:  16.67%; FB1:  15.38  7
LOCAL_HUMANO_DIVISAO: precision:  21.05%; recall:  21.05%; FB1:  21.05  57
LOCAL_HUMANO_OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_HUMANO_PAIS: precision:  33.33%; recall:   6.58%; FB1:  10.99  15
LOCAL_HUMANO_REGIAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
LOCAL_VIRTUAL_SITIO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
OBRA_REPRODUZIDA_FILME: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
OBRA_REPRODUZIDA_LIVRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
TEMPO_TEMPO_CALEND_DATA: precision:  16.36%; recall:  25.35%; FB1:  19.89  110
