processed 646 tokens with 63 phrases; found: 64 phrases; correct: 57.
accuracy:  95.82%; precision:  89.06%; recall:  90.48%; FB1:  89.76
            Curso: precision: 100.00%; recall: 100.00%; FB1: 100.00  3
             Data: precision:  87.50%; recall: 100.00%; FB1:  93.33  8
           Evento: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
             Hora: precision: 100.00%; recall:  75.00%; FB1:  85.71  3
      Localizacao: precision: 100.00%; recall:  87.50%; FB1:  93.33  7
      Organizacao: precision:  84.62%; recall:  91.67%; FB1:  88.00  13
           Pessoa: precision:  80.00%; recall:  80.00%; FB1:  80.00  10
  UnidadeOrganica: precision: 100.00%; recall:  94.74%; FB1:  97.30  18
