processed 23455 tokens with 1450 phrases; found: 271 phrases; correct: 40.
accuracy:  82.55%; precision:  14.76%; recall:   2.76%; FB1:   4.65
            Curso: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Data: precision:  16.75%; recall:  10.42%; FB1:  12.84  209
           Evento: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Hora: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
      Localizacao: precision:  66.67%; recall:   1.00%; FB1:   1.96  3
      Organizacao: precision:   0.00%; recall:   0.00%; FB1:   0.00  3
           Pessoa: precision:   1.85%; recall:   0.36%; FB1:   0.61  54
  UnidadeOrganica: precision: 100.00%; recall:   1.00%; FB1:   1.98  2
