processed 385 tokens with 31 phrases; found: 10 phrases; correct: 1.
accuracy:  78.70%; precision:  10.00%; recall:   3.23%; FB1:   4.88
            Curso: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Data: precision:  16.67%; recall:  16.67%; FB1:  16.67  6
           Evento: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Hora: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
      Localizacao: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
      Organizacao: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           Pessoa: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
  UnidadeOrganica: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
