precision: 17.32	recall: 22.99	FB1: 19.67	accuracy: 83.11
precision: 19.19	recall: 14.79	FB1: 15.85	ACONTECIMENTO
precision: 19.87	recall: 08.01	FB1: 11.12	COISA
precision: 10.28	recall: 19.64	FB1: 12.73	ORGANIZACAO
precision: 11.49	recall: 32.49	FB1: 16.80	TEMPO
precision: 06.19	recall: 03.08	FB1: 03.84	OBRA
precision: 19.04	recall: 18.76	FB1: 18.27	VALOR
precision: 11.54	recall: 18.91	FB1: 13.56	OUTRO
precision: 22.50	recall: 18.81	FB1: 20.20	PESSOA
precision: 48.13	recall: 39.85	FB1: 43.06	LOCAL
precision: 12.59	recall: 07.44	FB1: 09.26	ABSTRACCAO
