precision: 23.69	recall: 23.33	FB1: 23.40	accuracy: 86.01
precision: 16.25	recall: 15.22	FB1: 14.07	ACONTECIMENTO
precision: 24.77	recall: 13.54	FB1: 15.66	COISA
precision: 27.78	recall: 20.01	FB1: 22.69	ORGANIZACAO
precision: 18.04	recall: 31.54	FB1: 22.86	TEMPO
precision: 06.73	recall: 05.29	FB1: 05.56	OBRA
precision: 11.02	recall: 19.84	FB1: 13.62	VALOR
precision: 23.13	recall: 19.63	FB1: 18.45	OUTRO
precision: 25.43	recall: 17.83	FB1: 20.69	PESSOA
precision: 50.26	recall: 46.55	FB1: 47.92	LOCAL
precision: 04.54	recall: 02.25	FB1: 02.78	ABSTRACCAO
