processed 17788 tokens with 1343 phrases; found: 1269 phrases; correct: 1147.
accuracy:  96.19%; precision:  90.39%; recall:  85.41%; FB1:  87.83
            Curso: precision:  71.05%; recall:  67.50%; FB1:  69.23  38
             Data: precision:  97.39%; recall:  97.08%; FB1:  97.24  307
           Evento: precision:  52.17%; recall:  28.57%; FB1:  36.92  23
             Hora: precision: 100.00%; recall:  98.29%; FB1:  99.14  115
      Localizacao: precision:  83.69%; recall:  65.56%; FB1:  73.52  141
      Organizacao: precision:  83.65%; recall:  75.32%; FB1:  79.27  208
           Pessoa: precision:  89.96%; recall:  93.64%; FB1:  91.76  229
  UnidadeOrganica: precision:  94.23%; recall:  95.61%; FB1:  94.92  208
