precision: 57.47	recall: 52.45	FB1: 54.83	accuracy: 91.78
precision: 34.27	recall: 14.56	FB1: 18.24	ACONTECIMENTO
precision: 40.50	recall: 06.82	FB1: 10.93	COISA
precision: 47.15	recall: 42.70	FB1: 44.02	ORGANIZACAO
precision: 79.81	recall: 64.08	FB1: 70.95	TEMPO
precision: 34.16	recall: 23.10	FB1: 26.55	OBRA
precision: 61.28	recall: 45.76	FB1: 51.87	VALOR
precision: 10.00	recall: 00.83	FB1: 01.54	OUTRO
precision: 56.77	recall: 70.05	FB1: 62.27	PESSOA
precision: 56.05	recall: 61.52	FB1: 58.18	LOCAL
precision: 29.62	recall: 09.87	FB1: 12.32	ABSTRACCAO
