precision: 54.00	recall: 62.35	FB1: 57.87	M_FB1: 57.88	accuracy: 88.45
precision: 68.46	recall: 82.84	FB1: 74.79	MFB1: 74.97	Hora
precision: 16.89	recall: 03.49	FB1: 05.71	MFB1: 05.79	Evento
precision: 39.28	recall: 51.64	FB1: 44.43	MFB1: 44.62	Organizacao
precision: 48.48	recall: 26.97	FB1: 30.86	MFB1: 34.66	Curso
precision: 46.91	recall: 69.24	FB1: 55.65	MFB1: 55.93	Pessoa
precision: 47.48	recall: 40.70	FB1: 43.07	MFB1: 43.83	Localizacao
precision: 67.20	recall: 81.45	FB1: 73.51	MFB1: 73.64	Data
precision: 58.28	recall: 69.15	FB1: 63.13	MFB1: 63.25	UnidadeOrganica
