processed 395 tokens with 31 phrases; found: 24 phrases; correct: 23.
accuracy:  93.67%; precision:  95.83%; recall:  74.19%; FB1:  83.64
            Curso: precision: 100.00%; recall: 100.00%; FB1: 100.00  1
             Data: precision: 100.00%; recall: 100.00%; FB1: 100.00  6
           Evento: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
             Hora: precision: 100.00%; recall: 100.00%; FB1: 100.00  6
      Localizacao: precision: 100.00%; recall:  16.67%; FB1:  28.57  1
      Organizacao: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
           Pessoa: precision: 100.00%; recall: 100.00%; FB1: 100.00  4
  UnidadeOrganica: precision: 100.00%; recall: 100.00%; FB1: 100.00  5
